id,score_phrase,title,url,platform,score,genre,editors_choice,release_year,release_month,release_day
16974,Great,Far Cry 3: Blood Dragon,/games/far-cry-3-blood-dragon/xbox-360-163678,Xbox 360,8,Shooter,N,2013,4,30
16976,Good,Telltale Games' Poker Night 2,/games/poker-night-at-the-inventory-2/xbox-360-164037,Xbox 360,7.5,Card,N,2013,4,30
16977,Good,Dragon's Dogma: Dark Arisen,/games/dragons-dogma-dark-arisen/xbox-360-143641,Xbox 360,7.9,"Action, RPG",N,2013,4,30
16978,Mediocre,Sacred Citadel,/games/sacred-citadel/xbox-360-139074,Xbox 360,5.9,Action,N,2013,4,30
16981,Painful,Fast & Furious: Showdown,/games/fast-furious-showdown/xbox-360-162609,Xbox 360,2.5,Racing,N,2013,5,24
16982,Good,Call of Juarez: Gunslinger,/games/call-of-juarez-project/xbox-360-141633,Xbox 360,7.5,Shooter,N,2013,5,24
16990,Bad,Star Trek: The Game,/games/star-trek-the-game/xbox-360-110387,Xbox 360,4.2,Action,N,2013,4,26
16997,Amazing,Monaco,/games/monaco-145341/xbox-360-145343,Xbox 360,9,Action,Y,2013,4,24
17004,Great,Sanctum 2,/games/sanctum-2/xbox-360-128049,Xbox 360,8.5,Strategy,N,2013,5,15
17005,Good,Resident Evil Revelations,/games/resident-evil-revelations/xbox-360-154945,Xbox 360,7.5,"Action, Adventure",N,2013,5,20
17010,Okay,Assassin's Creed III -- The Tyranny of King Washington,/games/assassins-creed-iii-the-tyranny-of-king-washington/xbox-360-144267,Xbox 360,6.8,"Action, Adventure",N,2013,4,23
17014,Okay,God Mode,/games/god-mode/xbox-360-150863,Xbox 360,6.7,Shooter,N,2013,4,23
17015,Good,Dead Island Riptide,/games/dead-island-riptide/xbox-360-135758,Xbox 360,7.2,Action,N,2013,4,22
17024,Good,Metro: Last Light,/games/metro-last-light/xbox-360-79460,Xbox 360,7.2,Shooter,N,2013,5,13
17032,Great,Motocross Madness,/games/avatar-motocross/xbox-360-135165,Xbox 360,8.4,Racing,N,2013,4,18
17034,Mediocre,Defiance,/games/defiance/xbox-360-110770,Xbox 360,5.5,Action,N,2013,4,17
17052,Mediocre,Pacific Rim,/games/pacific-rim/xbox-360-167781,Xbox 360,5.3,Action,N,2013,7,16
17061,Bad,Dark,/games/dark-133860/xbox-360-133862,Xbox 360,4,Action,N,2013,7,11
17066,Great,The Walking Dead: 400 Days,/games/the-walking-dead-400-days/xbox-360-20000698,Xbox 360,8.9,"Adventure, Episodic",N,2013,7,2
17079,Okay,Deadpool,/games/deadpool/xbox-360-137867,Xbox 360,6,Action,N,2013,6,25
17080,Amazing,Borderlands 2: Tiny Tina's Assault on Dragon Keep,/games/borderlands-2-tiny-tinas-assault-on-dragon-keep/xbox-360-167222,Xbox 360,9.2,"Shooter, RPG",Y,2013,6,25
17086,Great,Magic: The Gathering -- Duels of the Planeswalkers 2014,/games/magic-the-gathering-duels-of-the-planeswalkers-2014/xbox-360-163050,Xbox 360,8.1,"Card, Battle",N,2013,6,29
17097,Good,NCAA Football 14,/games/ncaa-football-14/xbox-360-164192,Xbox 360,7.4,Sports,N,2013,7,5
17109,Great,Disney Infinity,/games/disney-infinity/xbox-360-156948,Xbox 360,8.7,Action,N,2013,8,18
17112,Great,Dungeons & Dragons: Chronicles of Mystara,/games/dungeons-dragons-chronicles-of-mystara/xbox-360-162656,Xbox 360,8.3,Action,N,2013,6,27
17118,Okay,Penny Arcade's On the Rain-slick Precipice of Darkness 4,/games/penny-arcade-adventures-on-the-rain-slick-precipice-of-darkness-episode-four/xbox-360-158984,Xbox 360,6,RPG,N,2013,6,26
17129,Great,State of Decay,/games/state-of-decay/xbox-360-99557,Xbox 360,8.9,Action,N,2013,6,5
17132,Great,CastleStorm,/games/castlestorm/xbox-360-135286,Xbox 360,8,Strategy,N,2013,6,3
17157,Great,Dynasty Warriors 8,/games/dynasty-warriors-8/xbox-360-164479,Xbox 360,8.7,Action,N,2013,7,18
17158,Mediocre,Remember Me,/games/remember-me/xbox-360-115973,Xbox 360,5.9,"Action, Adventure",N,2013,6,2
17164,Masterpiece,Grand Theft Auto V,/games/grand-theft-auto-v/xbox-360-20587,Xbox 360,10,"Action, Adventure",Y,2013,9,16
17168,Mediocre,Killer is Dead,/games/killer-is-dead/xbox-360-131397,Xbox 360,5,Action,N,2013,8,27
17170,Okay,Lost Planet 3,/games/lost-planet-3/xbox-360-131933,Xbox 360,6.2,Action,N,2013,8,27
17172,Amazing,Tom Clancy's Splinter Cell: Blacklist,/games/tom-clancys-splinter-cell-blacklist/xbox-360-75423,Xbox 360,9.2,Action,Y,2013,8,14
17173,Good,Saints Row IV,/games/saints-row-4/xbox-360-122152,Xbox 360,7.3,Action,N,2013,8,14
17176,Good,Dishonored: The Brigmore Witches,/games/dishonored-the-brigmore-witches/xbox-360-20003928,Xbox 360,7.5,Action,N,2013,8,14
17194,Amazing,Rayman Legends,/games/rayman-legends/xbox-360-159979,Xbox 360,9.5,Platformer,Y,2013,8,26
17201,Amazing,Diablo III,/games/diablo-iii/xbox-360-126426,Xbox 360,9,"Action, RPG",Y,2013,9,10
17204,Great,NHL 14,/games/nhl-14/xbox-360-165986,Xbox 360,8.3,Sports,N,2013,9,6
17207,Great,Madden NFL 25,/games/madden-nfl-2014/xbox-360-159508,Xbox 360,8.5,Sports,N,2013,8,23
17210,Mediocre,Flashback,/games/flashback-origins/xbox-360-157711,Xbox 360,5.8,Action,N,2013,8,21
17212,Good,Charlie Murder,/games/charlie-murder/xbox-360-58533,Xbox 360,7,Action,N,2013,8,21
17213,Mediocre,The Bureau: XCOM Declassified,/games/the-bureau-xcom-declassified/xbox-360-70012,Xbox 360,5.5,Shooter,N,2013,8,20
17214,Great,PayDay 2,/games/payday-2/xbox-360-142409,Xbox 360,8,Shooter,N,2013,8,13
17233,Great,Brothers: A Tale of Two Sons,/games/brothers-a-tale-of-two-sons/xbox-360-132765,Xbox 360,8.2,Adventure,N,2013,8,6
17237,Okay,Castle of Illusion Starring Mickey Mouse,/games/castle-of-illusion/xbox-360-165909,Xbox 360,6.7,Platformer,N,2013,9,3
17238,Okay,Teenage Mutant Ninja Turtles: Out of the Shadows,/games/teenage-mutant-ninja-turtles-out-of-the-shadows/xbox-360-161655,Xbox 360,6.1,Action,N,2013,9,2
17248,Amazing,The Raven: Legacy of a Master Thief Chapter I: The Eye of the Sphinx,/games/the-raven-legacy-of-a-master-thief/xbox-360-20010192,Xbox 360,9,Adventure,Y,2013,7,30
17251,Amazing,The Wolf Among Us: Episode 1 -- Faith,/games/the-wolf-among-us-episode-1/xbox-360-20006855,Xbox 360,9,Adventure,Y,2013,10,10
17261,Mediocre,The Raven: Legacy of a Master Thief Chapter II: Ancestry of Lies,/games/the-raven-legacy-of-a-master-thief-chapter-ii-ancestry-of-lies/xbox-360-20010193,Xbox 360,5.5,Adventure,N,2013,10,4
17271,Great,F1 2013,/games/f1-2013/xbox-360-20002341,Xbox 360,8,Racing,N,2013,10,4
17279,Amazing,NBA 2K14,/games/nba-2k14/xbox-360-168197,Xbox 360,9.3,Sports,Y,2013,9,26
17292,Great,Pro Evolution Soccer 2014,/games/pro-evolution-soccer-2014/xbox-360-20000276,Xbox 360,8.4,Sports,N,2013,9,18
17297,Amazing,LEGO Marvel Super Heroes,/games/lego-marvel-super-heroes/xbox-360-152941,Xbox 360,9,Action,Y,2013,10,22
17330,Great,Call of Duty: Ghosts,/games/call-of-duty-ghosts/xbox-360-167094,Xbox 360,8.8,Shooter,N,2013,11,5
17343,Great,Skylanders Swap Force,/games/skylanders-swap-force/xbox-360-159810,Xbox 360,8.2,"Action, Adventure",N,2013,10,13
17370,Good,Bioshock Infinite: Burial at Sea -- Episode One,/games/bioshock-infinite-burial-at-sea/xbox-360-20003155,Xbox 360,7,Shooter,N,2013,11,11
17373,Good,Just Dance 2014,/games/just-dance-2014/xbox-360-20000613,Xbox 360,7.5,Music,N,2013,10,11
17375,Great,Assassin's Creed IV: Black Flag,/games/assassins-creed-black-flag/xbox-360-161487,Xbox 360,8.5,"Action, Adventure",N,2013,10,29
17378,Great,Battlefield 4,/games/battlefield-4/xbox-360-122225,Xbox 360,8,Shooter,N,2013,10,29
17388,Amazing,XCOM: Enemy Within -- Commander Edition,/games/xcom-enemy-within-commander-edition/xbox-360-20004577,Xbox 360,9,Strategy,Y,2013,11,11
17401,Great,WWE 2K14,/games/wwe-14/xbox-360-150902,Xbox 360,8.7,Wrestling,N,2013,10,28
17406,Good,Batman: Arkham Origins Blackgate -- Deluxe Edition,/games/batman-arkham-origins-blackgate/xbox-360-20013556,Xbox 360,7.4,Action,N,2013,10,25
17410,Good,Batman: Arkham Origins,/games/batman-arkham-origins/xbox-360-165717,Xbox 360,7.8,Action,N,2013,10,25
17414,Mediocre,How to Survive,/games/how-to-survive/xbox-360-20001030,Xbox 360,5.4,Action,N,2013,10,24
17423,Amazing,Rocksmith 2014,/games/rocksmith-2014/xbox-360-20002131,Xbox 360,9,Music,Y,2013,10,22
17424,Good,Borderlands 2: T.K. Baha's Bloody Harvest,/games/borderlands-2-t-k-bahas-bloody-harvest/xbox-360-20007258,Xbox 360,7,"Shooter, RPG",N,2013,10,22
17432,Okay,The Raven: Legacy of a Master Thief Chapter III: A Murder of Ravens,/games/the-raven-legacy-of-a-master-thief-chapter-iii-a-murder-of-ravens/xbox-360-20010188,Xbox 360,6.5,Adventure,N,2013,12,5
17447,Amazing,FIFA 14,/games/fifa-2014/xbox-360-166236,Xbox 360,9.1,Sports,Y,2013,12,2
17493,Awful,Air Conflicts: Vietnam,/games/air-conflicts-vietnam/xbox-360-166388,Xbox 360,3.5,"Flight, Action",N,2013,12,12
17495,Bad,Young Justice: Legacy,/games/young-justice-legacy/xbox-360-128999,Xbox 360,4.8,"Action, RPG",N,2013,12,11
17505,Good,Borderlands 2: How Marcus Saved Mercenary Day,/games/borderlands-2-how-marcus-saved-mercenary-day/xbox-360-20009669,Xbox 360,7.3,"Shooter, RPG",N,2013,12,20
17510,Awful,Adventure Time: Explore the Dungeon Because I Don't Know!,/games/adventure-time-explore-the-dungeon-because-i-dont-know/xbox-360-168258,Xbox 360,3.5,Adventure,N,2013,12,6
17528,Great,The Walking Dead: Season Two -- Episode 1: All That Remains,/games/the-walking-dead-season-2-episode-1/xbox-360-20010318,Xbox 360,8,Adventure,N,2013,12,17
17549,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/xbox-360-20007823,Xbox 360,8,Adventure,N,2013,12,17
17459,Mediocre,Assassin's Creed Liberation HD,/games/assassins-creed-liberation-hd/xbox-360-20005261,Xbox 360,5.2,Action,N,2014,1,18
17516,Great,BandFuse: Rock Legends,/games/bandfuse-rock-legends-150218/xbox-360-129106,Xbox 360,8.2,Music,N,2014,2,20
17518,Okay,The LEGO Movie Videogame,/games/the-lego-movie-videogame/xbox-360-20002383,Xbox 360,6.5,"Action, Adventure",N,2014,2,13
17520,Mediocre,Borderlands 2: Mad Moxxi and the Wedding Day Massacre,/games/borderlands-2-mad-moxxi-and-the-wedding-day-massacre/xbox-360-20012677,Xbox 360,5.7,"Shooter, RPG",N,2014,2,11
17522,Good,Lightning Returns: Final Fantasy XIII,/games/lightning-returns-final-fantasy-xiii/xbox-360-127606,Xbox 360,7,RPG,N,2014,2,11
17534,Good,Strider,/games/strider-next-gen/xbox-360-20002506,Xbox 360,7.5,Action,N,2014,2,18
17539,Okay,Earth Defense Force 2025,/games/the-earth-defense-force-4/xbox-360-137207,Xbox 360,6.5,Action,N,2014,2,18
17546,Okay,Dragon Ball Z: Battle of Z,/games/dragon-ball-z-battle-of-z/xbox-360-20001202,Xbox 360,6.6,Fighting,N,2014,2,5
17564,Great,The Wolf Among Us: Episode 2 -- Smoke and Mirrors,/games/the-wolf-among-us-episode-2-smoke-and-mirrors/xbox-360-20007265,Xbox 360,8.5,Adventure,N,2014,2,5
17570,Great,Fable Anniversary,/games/fable-anniversary/xbox-360-20000229,Xbox 360,8,RPG,N,2014,2,3
17580,Amazing,The Walking Dead: Season Two -- Episode 2: A House Divided,/games/the-walking-dead-season-2-episode-2/xbox-360-20010323,Xbox 360,9.5,Adventure,Y,2014,3,4
17588,Amazing,South Park: The Stick of Truth,/games/south-park-the-game/xbox-360-123754,Xbox 360,9,RPG,Y,2014,3,4
17589,Okay,Thief,/games/thief-4/xbox-360-20001171,Xbox 360,6.5,"Adventure, Adventure",N,2014,2,26
17591,Okay,Castlevania: Lords of Shadow 2,/games/castlevania-lords-of-shadow-2/xbox-360-125916,Xbox 360,6.5,Action,N,2014,2,25
17598,Awful,Rambo: The Video Game,/games/rambo-the-game/xbox-360-114839,Xbox 360,3,Shooter,N,2014,2,21
17605,Mediocre,Yaiba: Ninja Gaiden Z,/games/yaiba-ninja-gaiden-z/xbox-360-143466,Xbox 360,5.6,Action,N,2014,3,18
17609,Great,Metal Gear Solid V: Ground Zeroes,/games/metal-gear-solid-ground-zeroes/xbox-360-141059,Xbox 360,8,"Action, Adventure",N,2014,3,18
17620,Amazing,Dark Souls II,/games/dark-souls-ii/xbox-360-149851,Xbox 360,9,"Action, RPG",Y,2014,3,11
17623,Great,Titanfall,/games/titanfall/xbox-360-77162,Xbox 360,8.9,"Shooter, First-Person",Y,2014,3,10
17628,Amazing,The Wolf Among Us: Episode 3 -- A Crooked Mile,/games/the-wolf-among-us-episode-3-a-crooked-mile/xbox-360-20007269,Xbox 360,9.2,Adventure,Y,2014,4,8
17630,Okay,Don Bradman Cricket,/games/don-bradman-cricket-14/xbox-360-20008178,Xbox 360,6.8,"Sports, Simulation",N,2014,4,7
17645,Great,World of Tanks,/games/world-of-tanks/xbox-360-20000536,Xbox 360,8,RPG,N,2014,3,26
17658,Mediocre,The Amazing Spider-Man 2,/games/the-amazing-spider-man-2-the-movie/xbox-360-20012165,Xbox 360,5.4,Action,N,2014,5,1
17677,Amazing,Child of Light,/games/child-of-light/xbox-360-20005412,Xbox 360,9.3,RPG,Y,2014,4,29
17696,Great,Grid Autosport,/games/grid-autosport/xbox-360-20016631,Xbox 360,8.3,Racing,N,2014,6,24
17700,Good,2014 FIFA World Cup Brazil,/games/2014-fifa-world-cup/xbox-360-20012689,Xbox 360,7.5,Sports,N,2014,4,17
17701,Great,Trials Fusion,/games/trials-fusion/xbox-360-20000603,Xbox 360,8.2,"Racing, Action",N,2014,4,16
17710,Great,Tales from Space: Mutant Blobs Attack,/games/tales-from-space-mutant-blobs-attack/xbox-360-20020235,Xbox 360,8,Platformer,N,2014,6,23
17747,Amazing,Ultra Street Fighter IV,/games/ultra-street-fighter-4/xbox-360-20002351,Xbox 360,9,Fighting,Y,2014,6,3
17752,Amazing,Guacamelee! Super Turbo Championship Edition,/games/guacamelee/xbox-360-20014216,Xbox 360,9.1,"Platformer, Action",N,2014,7,9
17753,Amazing,The Wolf Among Us: Episode 5 -- Cry Wolf,/games/the-wolf-among-us-episode-5-cry-wolf/xbox-360-20007277,Xbox 360,9.3,Adventure,N,2014,7,8
17766,Great,Watch Dogs,/games/watchdogs/xbox-360-135672,Xbox 360,8.4,Action,N,2014,5,27
17770,Bad,Transformers: Rise of the Dark Spark,/games/transformers-rise-of-the-dark-spark/xbox-360-20013169,Xbox 360,4.9,Action,N,2014,6,27
17777,Good,Wolfenstein: The New Order,/games/wolfenstein-the-new-order/xbox-360-167462,Xbox 360,7.8,Shooter,N,2014,5,20
17787,Good,Super TIME Force,/games/super-time-force/xbox-360-121371,Xbox 360,7.5,Shooter,N,2014,5,14
17807,Mediocre,AirMech Arena,/games/airmech/xbox-360-20015881,Xbox 360,5.5,"Action, Simulation",N,2014,8,21
17839,Okay,Abyss Odyssey,/games/abyss-odyssey/xbox-360-20014226,Xbox 360,6.7,Action,N,2014,7,24
17845,Okay,The Walking Dead: Season Two -- Episode 4: Amid the Ruins,/games/the-walking-dead-season-2-episode-4/xbox-360-20010331,Xbox 360,6,Adventure,N,2014,7,23
17855,Amazing,Persona 4 Arena Ultimax,/games/persona-4-arena-ultimax/xbox-360-20013783,Xbox 360,9.1,Fighting,Y,2014,9,30
17882,Good,Destiny,/games/destiny/xbox-360-14284232,Xbox 360,7.8,Shooter,N,2014,9,3
17906,Great,Borderlands: The Pre-Sequel,/games/borderlands-the-pre-sequel/xbox-360-20016005,Xbox 360,8,"Shooter, RPG",N,2014,10,13
17909,Amazing,The Walking Dead: Season Two -- Episode 5: No Going Back,/games/the-walking-dead-season-2-episode-5/xbox-360-20010335,Xbox 360,9.5,Adventure,Y,2014,8,26
17923,Mediocre,Teenage Mutant Ninja Turtles: Danger of the Ooze,/games/teenage-mutant-ninja-turtles-danger-of-the-ooze/xbox-360-20024196,Xbox 360,5,Fighting,N,2014,11,5
17931,Amazing,Call of Duty: Advanced Warfare,/games/call-of-duty-advance-warfare/xbox-360-20017429,Xbox 360,9.1,Shooter,Y,2014,11,3
17935,Good,Costume Quest 2,/games/costume-quest-2/xbox-360-20014357,Xbox 360,7.8,RPG,N,2014,10,30
17940,Okay,AssassinÕs Creed Rogue,/games/assassins-creed-rogue/xbox-360-20015057,Xbox 360,6.8,Action,N,2014,11,15
17948,Mediocre,WWE 2K15,/games/wwe-2k15/xbox-360-20015359,Xbox 360,5.9,Wrestling,N,2014,10,28
17952,Amazing,Pro Evolution Soccer 2015,/games/pro-evolution-soccer-2015/xbox-360-20020746,Xbox 360,9,Sports,Y,2014,11,14
17955,Great,Far Cry 4,/games/far-cry-4/xbox-360-20018322,Xbox 360,8.5,Shooter,N,2014,11,14
18043,Painful,Rugby 15,/games/rugby-15/xbox-360-20027975,Xbox 360,2,Sports,N,2014,12,4
18002,Great,Resident Evil,/games/resident-evil-remake-hd/xbox-360-20022678,Xbox 360,8,Action,N,2015,1,19
18323,Good,Call of Duty: Black Ops III,/games/call-of-duty-black-ops-3/xbox-360-20038442,Xbox 360,7,Shooter,N,2015,11,12
18328,Good,Guitar Hero Live,/games/guitar-hero-live/xbox-360-20035853,Xbox 360,7.9,Music,N,2015,10,25
17137,Amazing,Gone Home,/games/gone-home/xbox-one-20014361,Xbox One,9.5,Simulation,Y,2013,8,15
17197,Amazing,Rayman Legends,/games/rayman-legends/xbox-one-20008449,Xbox One,9.5,Platformer,Y,2013,8,26
17295,Amazing,LEGO Marvel Super Heroes,/games/lego-marvel-super-heroes/xbox-one-20000826,Xbox One,9,Action,Y,2013,10,22
17313,Great,Dead Rising 3,/games/dead-rising-3/xbox-one-124306,Xbox One,8.3,Action,N,2013,11,18
17314,Good,Powerstar Golf,/games/powerstar-golf/xbox-one-20000666,Xbox One,7,Sports,N,2013,11,18
17315,Mediocre,Crimson Dragon,/games/crimson-dragon/xbox-one-20000553,Xbox One,5.9,Action,N,2013,11,18
17316,Okay,LocoCycle,/games/lococycle/xbox-one-20000472,Xbox One,6.4,Action,N,2013,11,18
17317,Great,Killer Instinct,/games/killer-instinct-2013/xbox-one-20000538,Xbox One,8.4,Fighting,N,2013,11,18
17328,Great,Call of Duty: Ghosts,/games/call-of-duty-ghosts/xbox-one-163214,Xbox One,8.8,Shooter,N,2013,11,5
17335,Good,Madden NFL 25,/games/madden-nfl-2014/xbox-one-169583,Xbox One,7.6,Sports,N,2013,11,15
17358,Great,Assassin's Creed IV: Black Flag,/games/assassins-creed-black-flag/xbox-one-161677,Xbox One,8.5,"Action, Adventure",N,2013,10,29
17361,Great,Battlefield 4,/games/battlefield-4/xbox-one-161397,Xbox One,8.5,Shooter,N,2013,11,26
17362,Mediocre,Zoo Tycoon,/games/zoo-tycoon-next-generation/xbox-one-20000592,Xbox One,5.5,Simulation,N,2013,11,23
17363,Painful,Fighter Within,/games/fighter-within/xbox-one-20004177,Xbox One,2.7,"Sports, Fighting",N,2013,11,22
17367,Great,NBA 2K14,/games/nba-2k14/xbox-one-20000632,Xbox One,8.9,Sports,N,2013,11,12
17384,Okay,Ryse: Son of Rome,/games/ryse/xbox-one-77597,Xbox One,6.8,"Action, Adventure",N,2013,11,21
17391,Great,Need for Speed Rivals,/games/need-for-speed-rivals/xbox-one-170808,Xbox One,8,Racing,N,2013,11,20
17393,Great,Forza Motorsport 5,/games/forza-motorsport-5/xbox-one-169062,Xbox One,8.8,Racing,Y,2013,11,20
17397,Bad,NBA Live 14,/games/nba-live-2014/xbox-one-169585,Xbox One,4.3,Sports,N,2013,11,19
17445,Amazing,FIFA 14,/games/fifa-2014/xbox-one-169061,Xbox One,9.1,Sports,Y,2013,12,2
17463,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/xbox-one-20025703,Xbox One,8,Adventure,N,2013,12,17
17501,Amazing,Peggle 2,/games/peggle-2/xbox-one-20000567,Xbox One,9,"Puzzle, Action",Y,2013,12,9
17502,Okay,Max: The Curse of Brotherhood,/games/max-the-curse-of-brotherhood/xbox-one-20010389,Xbox One,6,Action,N,2013,12,24
17451,Amazing,Tomb Raider: Definitive Edition,/games/tomb-raider-definitive-edition/xbox-one-20009691,Xbox One,9.1,Action,Y,2014,1,25
17486,Mediocre,Halo: Spartan Assault,/games/halo-spartan-assault/xbox-one-20007808,Xbox One,5.8,Shooter,N,2014,1,11
17487,Good,Zumba Fitness World Party,/games/zumba-fitness-world-party/xbox-one-20000194,Xbox One,7.2,"Sports, Other",N,2014,1,10
17537,Good,Strider,/games/strider-next-gen/xbox-one-20002503,Xbox One,7.5,Action,N,2014,2,18
17561,Okay,The LEGO Movie Videogame,/games/the-lego-movie-videogame/xbox-one-20002381,Xbox One,6.5,"Action, Adventure",N,2014,2,13
17594,Good,Plants vs. Zombies: Garden Warfare,/games/plants-vs-zombies-garden-warfare/xbox-one-20000565,Xbox One,7.8,Shooter,N,2014,2,25
17597,Okay,Thief,/games/thief-4/xbox-one-14340784,Xbox One,6.8,"Adventure, Adventure",N,2014,2,24
17610,Great,Metal Gear Solid V: Ground Zeroes,/games/metal-gear-solid-ground-zeroes/xbox-one-20008002,Xbox One,8,"Action, Adventure",N,2014,3,18
17622,Great,Titanfall,/games/titanfall/xbox-one-20000422,Xbox One,8.9,"Shooter, First-Person",Y,2014,3,10
17624,Great,Titanfall (Collector's Edition),/games/titanfall/xbox-one-20007506,Xbox One,8.9,"Shooter, First-Person",Y,2014,3,10
17629,Good,Kinect Sports Rivals,/games/kinect-sports-rivals/xbox-one-20000535,Xbox One,7.3,"Sports, Party",N,2014,4,7
17655,Mediocre,The Amazing Spider-Man 2,/games/the-amazing-spider-man-2-the-movie/xbox-one-20012159,Xbox One,5.4,Action,N,2014,5,1
17675,Amazing,Child of Light,/games/child-of-light/xbox-one-20005405,Xbox One,9.3,RPG,Y,2014,4,29
17703,Great,Trials Fusion,/games/trials-fusion/xbox-one-20000604,Xbox One,8.2,"Racing, Action",N,2014,4,16
17720,Good,LEGO: The Hobbit,/games/lego-the-hobbit/xbox-one-20008977,Xbox One,7.4,Adventure,N,2014,4,10
17721,Okay,EA Sports UFC,/games/ea-sports-ufc/xbox-one-169582,Xbox One,6.8,Fighting,N,2014,6,19
17749,Mediocre,Murdered: Soul Suspect,/games/murdered-soul-suspect/xbox-one-20012585,Xbox One,5.5,Adventure,N,2014,6,3
17750,Amazing,Guacamelee! Super Turbo Championship Edition,/games/guacamelee/xbox-one-20014215,Xbox One,9.1,"Platformer, Action",N,2014,7,9
17767,Great,Watch Dogs,/games/watchdogs/xbox-one-169679,Xbox One,8.4,Action,N,2014,5,27
17768,Bad,Transformers: Rise of the Dark Spark,/games/transformers-rise-of-the-dark-spark/xbox-one-20013168,Xbox One,4.9,Action,N,2014,6,27
17780,Good,Wolfenstein: The New Order,/games/wolfenstein-the-new-order/xbox-one-167463,Xbox One,7.8,Shooter,N,2014,5,20
17786,Good,Super TIME Force,/games/super-time-force/xbox-one-20009623,Xbox One,7.5,Shooter,N,2014,5,14
17800,Good,The Golf Club: Collector's Edition,/games/the-golf-club/xbox-one-20012083,Xbox One,7,Sports,N,2014,8,26
17810,Great,Madden NFL 15,/games/madden-nfl-2015/xbox-one-20017054,Xbox One,8.7,Sports,N,2014,8,21
17812,Great,Metro: Redux,/games/metro-redux/xbox-one-20017405,Xbox One,8.6,Shooter,N,2014,8,19
17825,Amazing,Diablo III: Ultimate Evil Edition,/games/diablo-iii-ultimate-evil-edition/xbox-one-20015231,Xbox One,9.2,"Action, RPG",Y,2014,8,14
17860,Amazing,Middle-earth: Shadow of Mordor,/games/middle-earth-shadow-of-mordor/xbox-one-20008398,Xbox One,9.3,"Action, Adventure",Y,2014,9,26
